id;log_price;property_type;room_type;amenities;accommodates;bathrooms;bed_type;cancellation_policy;cleaning_fee;city;description;first_review;host_has_profile_pic;host_identity_verified;host_response_rate;host_since;instant_bookable;last_review;latitude;longitude;name;neighbourhood;number_of_reviews;review_scores_rating;thumbnail_url;zipcode;bedrooms;beds;Price
1082406;3.912023005428147;House;Private room;"{""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",""Pets live on this property"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";2;1.0;Real Bed;strict;True;LA;My place is close to art and culture, restaurants and dining, great views, and family-friendly activities. You’ll love my place because of the ambiance, the neighborhood, the light, the comfy bed, and the outdoors space.;;t;t;100%;2016-07-25;f;;34.18296757392627;-118.6483768069372;Wonderful Comfortable  Dog Friendly Place;Woodland Hills/Warner Center;0;;https://a0.muscache.com/im/pictures/5a836bdd-4673-4448-b618-ed72658abdaf.jpg?aki_policy=small;91367;1.0;2.0;50.000000000000036
9975625;4.4998096703302615;Apartment;Entire home/apt;"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";6;2.0;Real Bed;moderate;False;NYC;"Very large, bright, quiet apartment in residential neighborhood by Ditmas Park. Two bedrooms, two full bathrooms, Queen bed, your own walk-in closet. Gigantic living space, kitchen with all amenities, large couch, 50"" TV, FiOS internet (fast), every room air conditioned. Windows to the East and to the South. Family friendly (child safety stuff in place, crib available, toys). The building is surrounded by beautiful family houses and lots of trees. Comfortable and large 2-bedroom apartment right by Ditmas Park. Windows to the East and to the South. Family friendly (child safety stuff in place etc, crib available, toys). Doppelbett, Toilette/Dusche, begehbarer Kleiderschrank. Fenster nach Osten und nach Süden. Küche und Wohnraum . Residential neighborhood. Beautiful family house areas all around to take walks and relax. Trains to Manhattan 30/40 min (B, Q, 2, 5). Brooklyn nightlife close by. Beautiful Prospect Park not too far away. 10 min walk to subway stops B and Q, same to lines 2 an";2015-09-20;t;t;;2015-05-17;f;2016-07-10;40.63218961043128;-73.95834704524255;Large & very comfortable 2br/2bath by Ditmas Park;Flatbush;3;100.0;https://a0.muscache.com/im/pictures/99465024/3cb9718a_original.jpg?aki_policy=small;11230;2.0;2.0;89.99999999999967
17685139;4.61512051684126;Apartment;Private room;"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials}";2;1.0;Real Bed;moderate;True;NYC;Sanctuary in the heart of the Williamsburg/Brooklyn experience. Enjoy your morning coffee among the squirrels just 10 minutes from the Manhattan buzz! Our apartment is spacious and clean, with high ceilings and a private outdoor deck and access to a shared backyard, featuring with all sorts of eye-pleasing plants and flowers, as well as squirrels and the occasional neighbor cat. Your little plot of paradise in the city!  The room has a queen size bed, desk, closet space, and A/C. Our 4-family townhouse (with a classic fire escape) is situated in South-Williamsburg (South 5th St between Keap St & Rodney St), a few blocks from an assortment of restaurants, bars, shops, etc. One block from the J, M, Z Marcy Ave subway stop, a few blocks from the L and G lines (Lorimer St station). So any part of Manhattan and Brooklyn is easily accessible.  The apartment features a full bath, living room, hardwood floors throughout, and kitchen. Guests will have access to  - outdoor space and backyard - f;2012-12-08;t;t;;2012-10-31;f;2017-08-19;40.70773402921508;-73.9566018591742;Prime Williamsburg location with private deck;Williamsburg;32;94.0;https://a0.muscache.com/im/pictures/5117df49-8488-4f06-8bb1-b155e024ce23.jpg?aki_policy=small;11211.0;1.0;1.0;101.00000000000001
13000689;4.31748811353631;Apartment;Entire home/apt;"{""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics""}";2;1.0;Real Bed;flexible;True;NYC;Bright airy and spacious 800sqft apartment. 2-3 blocks from Prospect Park, MTA Subway, buses, coffee shops, and cafes. 20Min to Manhattan. Minimally decorated and furnished. My husband and I both work in fashion. We love the Jamaican culture in this area and we hope you will enjoy it as much as we do! Bright airy and spacious.  Minimally decorated and furnished.  Brand new dishwasher, oven, and microwave.  Laundry in the basement.  AC in the bedroom.  The apartment is located on the 5th floor.  3 blocks from Prospect Park. Steps from amazing Jamaican food, coffee shops, cafes. We love the food here! This is a predominantly Jamaican neighborhood. The best part about our neighborhood is the Park and food. There is amazing pizza, jerk chicken, catfish, cafes, and coffee shops. On weekends you can catch the drum circle and roller rink disco at our entrance to the Park. We are 1-2 stops from the Brooklyn Botanical Gardens, the Brooklyn museum, and the Prospect Park Zoo. 3 blocks from Parksi;2017-08-07;t;t;100%;2014-05-21;t;2017-09-11;40.65446765785133;-73.95631493020315;Bright Airy Spacious Brooklyn Artist's Home;Flatbush;3;93.0;https://a0.muscache.com/im/pictures/615d48bb-3d81-4fa7-823f-8f4fea44e080.jpg?aki_policy=small;11226;1.0;1.0;74.99999999999997
9281366;3.555348061489413;House;Private room;"{""Air conditioning"",Kitchen,Heating,Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";2;1.0;Real Bed;flexible;False;NYC;My place is close to Queens College, 7 train, Long Island Railroad. You’ll love my place because of the coziness, the kitchen, the views, the private bath. My place is good for couples and solo adventurers.;;t;f;;2016-12-05;f;;40.74079864187203;-73.82708095218057;room with view and bath;Kew Garden Hills;0;;https://a0.muscache.com/im/pictures/52cc66bd-7898-4bd3-b531-5ec35b81ebbd.jpg?aki_policy=small;11367;1.0;1.0;34.99999999999998
12130093;4.382026634673881;Apartment;Entire home/apt;"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",""Self Check-In"",Keypad}";2;;Futon;moderate;False;Chicago;"This is a very small  studio apartment with a private entrance.  The apartment is located on the rear half of our first floor. It has its own entrance. It consists of a kitchen and a small bedroom with a queen sized bed (new since October 2016) and bathroom with a tub and shower.  There is a kitchen with a stove and mini fridge and sink and microwave plus a small table for two. We have a Roku Box for tv watching and excellent cable internet. The Roku has Amazon Prime, Netflix and a bunch of other channels. We have hi-speed Comcast internet. You will be in your own intact tiny apartment. You will not see me or my family at all unless you run into us outdoors. My family lives in the building but we are not home 24/7. We are available to answer questions, especially via email.  Guests let themselves in with a key code and generally have total privacy from us unless they need help with anything. Ukrainian Village was just named ""Hottest Neighborhood in America"" by Trulia. Our address has a";2009-07-03;t;f;100%;2009-05-19;f;2017-05-02;41.90284493792261;-87.68182959890865;Tiny Studio Apartment 94 Walk Score;Ukrainian Village;242;91.0;https://a0.muscache.com/im/pictures/51073/16c81c7e_original.jpg?aki_policy=small;60622;;1.0;79.99999999999997
15399368;4.219507705176107;Townhouse;Private room;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Self Check-In"",Lockbox}";2;1.0;Real Bed;moderate;True;NYC;We just newly listed this lovely quiet south facing room with private kitchen & gorgeous remodeled bathroom to share. Perfectly located with four nearby subway lines that provide quick access to Manhattan & just off of Franklin Ave, Brooklyn's most dynamic dining & drinking corridor. It is hard to beat this suite. There is a sink in the kitchen-like area so you basically have your own kitchen. Two burners, toaster & microwave oven, blender, plate ware, etc.  The shared bathroom is huge and has been completely renovated. It is gorgeous with claw foot tub, and other great details.  The large room has an extremely comfortable queen sized bed.  There are a table and two chairs for eating, planning your day or getting in some work, as well as a comfy armchair for relaxing.  There is a high-definition television with basic channels along with Netflix and Hulu Plus streaming services. The room faces south and is in the rear of the building so it has lovely light and is very quiet with a calmi;2017-05-05;t;f;90%;2017-04-02;f;2017-09-18;40.67694237308476;-73.95462352734316;Lovely Quiet Room w private kitchen in Brownstone;Crown Heights;5;100.0;https://a0.muscache.com/im/pictures/400010fe-8571-4bec-b209-0fb7531ff690.jpg?aki_policy=small;11216.0;1.0;1.0;68.00000000000001
16268951;4.941642422609304;Apartment;Private room;"{TV,""Air conditioning"",""Wheelchair accessible"",Kitchen,Doorman,Gym,Elevator,""Hot tub"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";2;1.0;Real Bed;flexible;True;NYC;- All types of stores and shops from retail to convenience all around - Close to all subway lines - Used to be a Marriott Hotel, therefore great facilities - Central location allows to get to other neighborhoods fast;2016-01-01;t;f;;2015-10-28;f;2016-01-01;40.74525902382908;-73.99545240733394;Central and Vibrant Chelsea Home;Chelsea;1;100.0;https://a0.muscache.com/im/pictures/e8cf193b-6c30-4584-a180-4f01bd9268c4.jpg?aki_policy=small;10011.0;1.0;1.0;139.99999999999994
6866321;5.272999558563747;Apartment;Entire home/apt;"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";3;1.5;Real Bed;flexible;True;NYC;Bright, sunny, modern, quiet, clean, cozy, conveniently located near transportation and in fun neighborhood. Bright, Spacious, Modern Duplex, 1-bedroom/1.5 bathroom Penthouse apartment in the heart of Brooklyn's Clinton Hill neighborhood (bordering Bed-Stuy). Furnished with modern designer furniture. Top floor penthouse of a new building (4th floor WALK-UP). Surrounded by great shops, restaurants, bars, cafes and parks. Short walk to Ft. Greene  Looks even better in person!! Apartment features:  - balconies with beautiful views of Greene Avenue's tree lined street  - Massive rooftop with beautiful views of the Manhattan skyline - Digital Cable / HD TV / Premium channels / On demand / surround sound  - Wireless Internet  - Video intercom/Alarm system  - 1.5 bathrooms  - high ceilings  - modern kitchen with stainless steel appliances  - hardwood floors  - full kitchen supplies for making great meals  - washer & dryer in basement or cheap/easy laundry delivery service Room Features:  - qu;2013-10-28;t;t;33%;2012-08-22;f;2017-06-09;40.6919365564788;-73.95951939493145;Modern, Sunny Duplex PENTHOUSE  w/ BALCONY;Clinton Hill;52;96.0;https://a0.muscache.com/im/pictures/25350485/146cd1fe_original.jpg?aki_policy=small;11238;1.0;1.0;195.0
7280929;4.90527477843843;Apartment;Entire home/apt;"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49""}";2;1.0;Real Bed;strict;True;LA;This is a pleasant,  light-filled, PRIVATE studio  .  10 minute walk to Westwood Village, Fly Away shuttle, and UCLA campus shuttle.  STREET PARKING ONLY*  PRIVATE APARTMENT. ONLY person booking will be given keys. No Exceptions. ONLY people on reservation PERMITTED INSIDE. Private entry and lots of privacy and natural light! Walking distance to Ronald Reagan medical center and UCLA medical plaza. New full size Sterns & Foster bed. Everything- full kitchen, plates, cookware, fridge, nespresso coffee maker with a wide variety of capsules to chose from. For late night guests, I can arrange to leave key in a hide-a-key to best accommodate guest. This eases pressure of arriving at a set time, though I personally enjoy meeting and interacting with all guests. Available as needed and through text. It's walkable to shops and restaurants. The studio is within walking distance to grocery stores like Whole Foods, Trader Jo's, Ralph's, restaurants, and bus lines along Westwood Blvd. I will send y;2014-04-04;t;t;100%;2013-05-12;f;2017-04-30;34.06369594487457;-118.4510993933237;Delightful & Quaint Apt;Westwood;63;95.0;https://a0.muscache.com/im/pictures/34664816/93522211_original.jpg?aki_policy=small;90024;0.0;1.0;135.0
